complex-name,gb-complex-etot,gb-complex-eelec,gb-complex-egb,gb-complex-esurf,gb-protein-etot,gb-protein-eelect,gb-protein-egb,gb-protein-esurf,gb-ligand-etot,gb-ligand-eelec,gb-ligand-egb,gb-ligand-esurf,pb-complex-etot,pb-complex-vdwaals,pb-complex-eelect,pb-complex-epb,pb-complex-ecavity,pb-protein-etot,pb-protein-vdwaals,pb-protein-eelec,pb-protein-epb,pb-protein-ecavity,pb-ligand-etot,pb-ligand-vdwaals,pb-ligand-eelec,pb-ligand-epb,pb-ligand-ecavity,ddg
2al5,-19153.4203,-38356.7867,-6774.9698,121.1852,-19003.7085,-38025.7945,-6845.5225,121.5958,-140.1011,-184.4395,-68.7123,1.9124,-48308.9005,-3380.6367,-38356.7867,-6692.6622,121.1852,-48005.3741,-3332.2188,-38025.7945,-6768.9567,121.5958,-251.2149,-3.1727,-184.4395,-65.5151,1.9124,-1.276939024
2am4,-15225.7827,-23288.7533,-3126.5919,73.7325,-14591.5512,-23625.9078,-3180.476,75.2618,-689.671,422.9493,-92.5291,3.6495,-28243.4223,-1925.8941,-23288.7533,-3102.5073,73.7325,-28566.686,-1858.104,-23625.9078,-3157.936,75.2618,319.0724,-8.2711,422.9493,-99.2554,3.6495,-0.788234201
2amt,-16927.466,-31794.3171,-5704.9989,83.6073,-16250.5904,-32168.553,-5816.1531,85.264,-778.6613,468.1366,-90.156,3.967,-41712.5475,-4497.8643,-31794.3171,-5503.9734,83.6073,-42207.1393,-4434.2552,-32168.553,-5689.5951,85.264,373.3793,-4.6173,468.1366,-94.107,3.967,-0.894392626
2ans,-10667.7302,-19210.403,-3162.8111,61.7241,-10501.3723,-19085.0281,-3237.1586,62.7296,-193.4388,-10.5357,-71.031,2.4527,-24601.6324,-2335.3982,-19210.403,-3117.5554,61.7241,-24511.0099,-2302.9847,-19085.0281,-3185.7267,62.7296,-78.3983,1.5998,-10.5357,-71.9152,2.4527,-1.067001869
2aoc,-7069.4162,-14321.1113,-2133.0859,48.8523,-6986.7301,-13772.2793,-2243.6896,51.2554,-189.473,-489.2824,-64.2511,6.1153,-18243.8535,-1865.693,-14321.1113,-2105.9015,48.8523,-17674.717,-1737.4014,-13772.2793,-2216.2917,51.2554,-575.8137,-27.0528,-489.2824,-65.5938,6.1153,-0.952315382
2aod,-7130.8173,-14033.0828,-2434.5075,48.192,-6940.2089,-13727.272,-2282.1699,50.3116,-266.9782,-355.12,-187.5304,6.0127,-18275.1314,-1881.0281,-14033.0828,-2409.2125,48.192,-17680.5165,-1749.3695,-13727.272,-2254.1866,50.3116,-562.0699,-27.2995,-355.12,-185.6631,6.0127,-1.040054335
2aoe,-7187.8333,-14243.6664,-2411.809,48.2185,-6888.7263,-13641.1118,-2394.0978,50.1655,-414.2438,-514.4475,-229.2603,6.3583,-18449.1894,-1869.9892,-14243.6664,-2383.7523,48.2185,-17694.8813,-1738.1881,-13641.1118,-2365.7469,50.1655,-765.3779,-27.8132,-514.4475,-229.4755,6.3583,-1.218465822
2aog,-7044.5853,-14410.599,-2123.3494,48.4726,-6893.1665,-13812.4706,-2228.4561,50.7069,-240.7079,-508.4677,-81.9469,5.8694,-18324.8862,-1866.7566,-14410.599,-2096.0032,48.4726,-17705.6027,-1738.5356,-13812.4706,-2205.3034,50.7069,-612.8444,-27.437,-508.4677,-82.8091,5.8694,-1.102421988
2aqu,-7082.2702,-14145.5757,-1917.2255,47.7999,-7107.0212,-13835.2567,-2021.745,49.7095,-83.2175,-275.1136,-45.6148,5.0507,-17817.0032,-1820.0225,-14145.5757,-1899.2049,47.7999,-17485.92,-1702.452,-13835.2567,-1997.9209,49.7095,-344.9541,-25.0015,-275.1136,-49.8897,5.0507,-1.339297577
2arm,-4377.8016,-8536.5807,-1808.3917,37.7099,-4385.0502,-8716.0806,-1761.6173,38.4309,-36.0291,152.3719,-66.2206,2.5754,-6494.7867,3795.0026,-8536.5807,-1790.9184,37.7099,-6591.8288,3830.2248,-8716.0806,-1744.4039,38.4309,83.6982,-4.8978,152.3719,-66.3513,2.5754,-1.223171728
2ate,-43043.3637,-86603.3979,-13383.9535,210.759,-42830.3352,-86512.8098,-13403.8291,211.2747,-224.2031,-18.0032,-66.9627,2.563,-111717.3634,-12056.504,-86603.3979,-13268.2205,210.759,-111607.5536,-12017.2925,-86512.8098,-13288.726,211.2747,-87.8288,-3.6991,-18.0032,-68.6895,2.563,
2avm,-7106.2155,-14374.259,-2170.5151,48.2868,-6900.6539,-13742.387,-2264.1002,50.4264,-287.5936,-502.3375,-126.0435,5.9226,-18327.6976,-1854.5772,-14374.259,-2147.1483,48.2868,-17661.4128,-1734.6483,-13742.387,-2234.8038,50.4264,-649.6028,-25.9263,-502.3375,-127.2615,5.9226,-1.044279705
2avo,-6841.9059,-13649.1666,-2366.7073,48.497,-6892.084,-13749.8133,-2236.2953,50.4416,-57.7957,52.7099,-197.3154,4.9219,-17796.8473,-1850.6183,-13649.1666,-2345.5594,48.497,-17649.9801,-1741.1389,-13749.8133,-2209.4695,50.4416,-154.9339,-18.1494,52.7099,-194.4163,4.9219,-1.308250475
2avq,-7130.1737,-14339.6537,-2155.79,48.4815,-6965.158,-13712.1496,-2269.3294,50.5341,-246.2781,-502.4181,-100.6826,5.8211,-18292.9827,-1870.6391,-14339.6537,-2131.1713,48.4815,-17651.2474,-1746.1109,-13712.1496,-2243.521,50.5341,-624.5555,-26.7998,-502.4181,-101.1587,5.8211,-0.887597536
2avs,-6935.4895,-13656.7932,-2393.1082,48.7102,-6978.2108,-13733.0106,-2269.6891,50.8235,-58.7702,42.6495,-198.3596,4.9037,-17821.2263,-1844.832,-13656.7932,-2368.3113,48.7102,-17653.8695,-1733.4563,-13733.0106,-2238.2261,50.8235,-166.0984,-17.8973,42.6495,-195.7543,4.9037,-1.21451584
2ax9,-9248.8583,-16551.4248,-2363.7662,56.0736,-9238.6082,-16445.667,-2381.3806,56.745,-11.4005,-74.0267,-18.3986,2.46,-21308.7318,-2474.5357,-16551.4248,-2338.8448,56.0736,-21180.3788,-2427.1689,-16445.667,-2364.2879,56.745,-89.4499,0.9624,-74.0267,-18.8455,2.46,-1.352036909
2ayr,-9374.4005,-17157.2211,-2681.0504,63.3507,-9329.9968,-17053.1197,-2772.5438,65.0697,-77.0939,27.8859,-79.1447,4.2417,-22198.4209,-2440.0139,-17157.2211,-2664.5366,63.3507,-22101.1792,-2353.9705,-17053.1197,-2759.1586,65.0697,-54.7892,-8.5576,27.8859,-78.3592,4.2417,-1.337363132
2azr,-12526.419,-21002.8729,-4311.747,67.2764,-12375.538,-20769.5359,-4321.0798,67.8613,-183.1412,146.6425,-405.5893,2.0976,-28250.07,-3055.0131,-21002.8729,-4259.4604,67.2764,-27973.271,-3018.5247,-20769.5359,-4253.0717,67.8613,-253.7204,-2.6182,146.6425,-399.8424,2.0976,-0.775190209
2b07,-12496.9898,-20681.9217,-4188.2033,66.8311,-12359.1571,-20773.2928,-4293.0761,67.2544,-239.525,154.5971,-64.4199,3.951,-27806.1545,-3068.0384,-20681.9217,-4123.0253,66.8311,-27937.0228,-3003.8427,-20773.2928,-4227.1417,67.2544,87.1307,-8.9031,154.5971,-62.5142,3.951,-1.116584723
2b1g,-44708.4945,-83553.7842,-10516.5171,211.1904,-44532.1671,-83543.1216,-10583.1459,211.9104,-239.552,42.5846,-52.9919,2.429,-105348.5335,-11639.9335,-83553.7842,-10366.0063,211.1904,-105361.904,-11587.4074,-83543.1216,-10443.2853,211.9104,-13.5832,-3.9451,42.5846,-54.6517,2.429,-1.135867178
2b1i,-45117.6087,-83727.3724,-10647.342,202.9881,-44611.5087,-83915.3453,-10532.3398,203.6229,-577.5953,126.6641,-128.6955,2.8721,-105720.4084,-11709.7183,-83727.3724,-10486.3058,202.9881,-105757.4835,-11651.9481,-83915.3453,-10393.813,203.6229,-5.4194,-5.1141,126.6641,-129.8416,2.8721,-1.151915683
2b4l,-8858.9742,-20923.4188,-3460.1006,63.0911,-8873.5822,-20819.9191,-3494.6924,63.3673,12.8905,-31.2516,-41.144,1.494,-26842.0804,-2574.0946,-20923.4188,-3407.6581,63.091,-26734.6848,-2541.8671,-20819.9191,-3436.2659,63.3673,-69.4842,-0.5104,-31.2516,-39.2162,1.494,-0.937407783
2baj,-13802.0983,-23201.5187,-4243.902,82.9301,-13731.1191,-23202.7999,-4256.7533,84.0625,-82.6238,16.4171,-18.4837,3.422,-30568.4589,-3221.6655,-23201.5187,-4228.2049,82.9301,-30514.9927,-3153.2823,-23202.7999,-4242.9731,84.0625,-2.8031,-3.3145,16.4171,-19.3277,3.422,-1.276939024
2bak,-13701.2518,-23024.2668,-4154.1779,82.3449,-13475.7632,-22978.8189,-4219.057,83.6626,-258.7219,62.8711,-82.9834,4.9924,-30300.3744,-3226.7556,-23024.2668,-4131.6969,82.3449,-30231.0445,-3137.7503,-22978.8189,-4198.1378,83.6626,-20.2154,-5.4087,62.8711,-82.6703,4.9924,-1.203315515
2bal,-13624.2539,-23485.7111,-3963.6137,81.4081,-13552.4394,-23438.3649,-4035.7481,82.2306,-91.981,74.6377,-74.2413,3.4027,-30679.8459,-3343.874,-23485.7111,-3931.6689,81.4081,-30650.2305,-3287.0668,-23438.3649,-4007.0295,82.2306,-1.2299,-6.2496,74.6377,-73.0206,3.4027,-1.105281406
2bet,-12534.2082,-21395.1859,-2984.658,62.377,-12359.1913,-21284.6444,-2986.317,62.8452,-241.1138,-46.1672,-131.1307,1.8503,-27339.0274,-3049.8359,-21395.1859,-2956.3826,62.377,-27205.8829,-3025.1085,-21284.6444,-2958.9752,62.8452,-179.0487,-1.3469,-46.1672,-133.385,1.8503,-0.611308392
2bfq,-7283.522,-14252.098,-2282.5996,43.8116,-6644.4258,-14505.8703,-2294.9178,45.3908,-708.8136,282.9683,-91.9007,3.7263,-18330.2686,-1875.83,-14252.098,-2246.1521,43.8116,-18516.3716,-1798.8212,-14505.8703,-2257.0708,45.3908,179.0926,-8.4591,282.9683,-99.143,3.7263,-1.158042651
2bfr,-7359.0457,-14094.8914,-2326.249,43.4486,-6663.9195,-14490.7013,-2352.4943,44.6474,-766.3322,428.075,-81.3661,2.9414,-17356.142,-1017.8984,-14094.8914,-2286.8007,43.4486,-17721.2916,-962.4983,-14490.7013,-2312.7393,44.6474,340.6137,-5.7016,428.075,-84.7011,2.9414,-0.994936846
2bmk,-15057.6982,-29566.6961,-4130.17,97.9124,-14769.9536,-29593.448,-3967.3357,98.2972,-320.9542,-52.1482,-120.3155,2.7869,-32829.9112,800.8956,-29566.6961,-4162.0231,97.9124,-32676.269,830.3799,-29593.448,-4011.4981,98.2972,-174.082,-4.4606,-52.1482,-120.2601,2.7869,-1.035798998
2bo4,-67768.9963,-97113.6095,-17506.3051,257.369,-67559.4898,-97613.9863,-16650.7617,257.8458,-253.6906,56.5092,-457.9905,1.6538,-130755.4418,-16499.4497,-97113.6095,-17399.7517,257.369,-130365.3559,-16478.8216,-97613.9863,-16530.3938,257.8458,-391.6954,-0.5025,56.5092,-449.3559,1.6538,-0.916936714
2boh,-11754.7705,-19011.3724,-3827.3893,68.455,-11719.0557,-19166.865,-3755.6452,69.3543,-66.2465,115.3086,-66.9746,3.9835,300058190.5,300080946.1,-19011.3724,-3812.6937,68.455,300058180.3,300081023.3,-19166.865,-3745.5002,69.3543,45.792,-7.1889,115.3086,-66.3111,3.9835,-1.285449805
2boj,-17288.5836,-27055.4526,-7490.6015,79.4344,-17537.247,-26997.9884,-7680.1047,79.4549,11.0489,-76.9655,-30.2723,1.6418,-38482.6127,-4125.2717,-27055.4526,-7381.3228,79.4344,-38625.7489,-4109.6921,-26997.9884,-7597.5234,79.4549,-110.46,-1.0271,-76.9655,-34.1091,1.6418,-1.051603248
2bok,-10265.3944,-18075.7626,-3615.5217,67.4803,-10184.3072,-18449.4408,-3373.1001,68.4182,-122.8511,377.8583,-292.9015,3.5981,-16201.6116,5391.7934,-18075.7626,-3585.1228,67.4803,-16265.7762,5462.1839,-18449.4408,-3346.9375,68.4182,83.3006,-8.6498,377.8583,-289.506,3.5981,-1.12767903
2bpv,-7047.0194,-13885.131,-1934.3627,47.2736,-7042.8571,-13715.1233,-2022.0324,49.2197,-95.1192,-97.2337,-82.9265,4.919,-17617.728,-1861.2214,-13885.131,-1918.6491,47.2736,-17426.9903,-1760.5936,-13715.1233,-2000.4932,49.2197,-189.4978,-13.7684,-97.2337,-83.4148,4.919,-1.222389969
2bpy,-6896.6304,-13874.6748,-2040.6183,47.3401,-7081.6369,-13788.8308,-1993.1747,49.0557,86.7014,-65.9294,-172.9898,5.6109,-17718.3203,-1875.2966,-13874.6748,-2015.689,47.3401,-17467.2716,-1764.7825,-13788.8308,-1962.714,49.0557,-251.705,-18.6206,-65.9294,-172.7659,5.6109,-1.200888
2bq7,-11397.0402,-19142.1253,-3737.5142,67.3093,-11360.9781,-19262.5708,-3686.7415,68.1629,-60.051,106.9897,-65.939,3.7796,-18881.5114,3903.5202,-19142.1253,-3710.2156,67.3093,-18894.0968,3969.0442,-19262.5708,-3668.7331,68.1629,38.8139,-5.6061,106.9897,-66.3494,3.7796,-1.17181657
2bqv,-7036.6536,-14058.8704,-1905.6529,49.6059,-7103.339,-13769.0982,-1991.8204,51.4407,-14.1612,-217.6724,-73.0346,4.4209,-17720.5549,-1823.412,-14058.8704,-1887.8785,49.6059,-17406.288,-1719.8291,-13769.0982,-1968.8014,51.4407,-307.4361,-19.3747,-217.6724,-74.81,4.4209,-1.251403255
2br1,-11475.7378,-18783.8923,-4014.1363,71.2035,-11260.7085,-18779.6919,-4042.5664,71.9359,-232.0437,23.7667,-20.6728,3.389,-25315.8684,-2625.9588,-18783.8923,-3977.2208,71.2035,-25290.0948,-2578.6027,-18779.6919,-4003.7361,71.9359,4.2216,-2.1714,23.7667,-20.7628,3.389,-0.982231848
2brb,-11389.1804,-18625.6132,-4078.2535,70.5503,-11200.3749,-18631.9138,-4102.4162,71.3943,-206.0533,26.5923,-17.1811,2.9602,-25194.9088,-2612.673,-18625.6132,-4027.1728,70.5503,-25178.1397,-2567.0813,-18631.9138,-4050.5389,71.3943,9.2475,-3.3653,26.5923,-16.9397,2.9602,-0.948623063
2brm,-10884.0803,-18176.8834,-3991.295,66.757,-10683.3832,-18181.6099,-4016.2399,67.7164,-214.5332,30.8495,-18.9299,2.9564,-24612.5245,-2553.5772,-18176.8834,-3948.821,66.757,-24596.8914,-2509.4323,-18181.6099,-3973.5655,67.7164,11.3507,-3.4979,30.8495,-18.9572,2.9564,-1.063953599
2bt9,-9088.6583,-18763.8869,-2125.1723,59.0818,-9088.9354,-18634.2544,-2135.9835,59.3604,8.5948,-91.1169,-21.4546,1.7892,-23313.6005,-2449.1304,-18763.8869,-2159.6649,59.0818,-23171.9959,-2426.3499,-18634.2544,-2170.752,59.3604,-116.5276,-1.1642,-91.1169,-26.0357,1.7892,-1.093761052
2buv,-18865.3026,-29819.6009,-4393.82,90.5684,-18849.5563,-29770.5928,-4347.9917,91.1822,-79.2656,-68.0785,-92.4395,1.5484,-38296.9718,-4225.3535,-29819.6009,-4342.5858,90.5684,-38184.2214,-4204.8911,-29770.5928,-4299.9197,91.1822,-159.4262,-0.3633,-68.0785,-92.5329,1.5484,-0.831776617
2bvd,-10533.4532,-20593.4764,-2061.9541,54.2581,-10560.9342,-20194.2041,-2312.16,55.0299,23.3464,-49.8506,-106.6994,2.5772,-25472.324,-2885.7498,-20593.4764,-2047.356,54.2581,-25265.2431,-2840.4249,-20194.2041,-2285.6441,55.0299,-166.8506,-5.2619,-49.8506,-114.3153,2.5772,-1.075055682
2bvr,-10152.648,-15996.7121,-3763.2551,60.95,-9992.993,-15972.9926,-3741.2014,60.5713,-178.3055,8.7127,-76.1488,3.391,-21969.8435,-2322.4787,-15996.7121,-3711.6026,60.95,-21884.8921,-2278.515,-15972.9926,-3693.9557,60.5713,-69.4763,-5.6454,8.7127,-75.9347,3.391,-0.784999692
2bvs,-10123.327,-16060.3318,-3689.9613,60.781,-9983.7884,-15973.5357,-3694.3716,60.5096,-181.9698,-34.6852,-94.183,4.3224,-21562.7883,-1919.8709,-16060.3318,-3643.3666,60.781,-21427.5419,-1861.584,-15973.5357,-3652.9318,60.5096,-136.9975,-10.7456,-34.6852,-95.8892,4.3224,-0.846592184
2byr,-42147.1274,-65218.7998,-20071.0516,221.0754,-42088.6299,-64738.0698,-20580.9181,223.0958,-79.5605,67.8499,-74.7853,4.5706,-87251.1526,-2247.7901,-65218.7998,-20005.6382,221.0754,-87179.8169,-2149.3964,-64738.0698,-20515.4465,223.0958,-22.8557,-17.9353,67.8499,-77.341,4.5706,-1.28755877
2bys,-40574.9721,-63165.0099,-18760.0886,206.1376,-40562.244,-62789.8378,-19214.9403,207.2724,-36.1047,110.7871,-58.8338,3.2149,-83630.6671,-1994.6624,-63165.0099,-18677.1323,206.1376,-83639.4558,-1922.4691,-62789.8378,-19134.4212,207.2724,49.1278,-5.1691,110.7871,-59.7051,3.2149,-1.352036909
2bz6,-10682.4365,-18142.1161,-3569.7649,66.8395,-10462.2822,-18078.1819,-3610.8473,67.3252,-229.4979,30.523,-66.8296,3.6256,-17760.0599,3846.5738,-18142.1161,-3531.3571,66.8395,-17682.7022,3902.4362,-18078.1819,-3574.2818,67.3252,-35.1137,-3.2658,30.523,-65.9964,3.6256,-1.175211204
2bza,-6651.8617,-15710.5792,-2122.9113,46.6026,-6618.3205,-15713.2719,-2068.8681,47.012,-37.6897,7.4515,-64.9301,1.5701,-14913.414,2878.8164,-15710.5792,-2128.2537,46.6026,-14831.0309,2910.1647,-15713.2719,-2074.9357,47.012,-55.8446,-1.1726,7.4515,-63.6936,1.5701,-0.61777165
2c1p,-15047.4617,-29735.3574,-4059.1589,98.7438,-15057.8627,-29725.0375,-4073.4213,99.5751,-11.6663,0.3174,-22.1224,2.849,-29778.3636,3950.2567,-29735.3574,-4092.0067,98.7438,-29732.6576,3998.9874,-29725.0375,-4106.1826,99.5751,-23.0511,-4.3278,0.3174,-21.8896,2.849,-1.011839372
2c3i,-11369.6492,-16726.0885,-4412.4201,62.0504,-11307.8004,-16672.8883,-4444.746,63.1187,-81.4054,-26.5899,-17.5559,2.6467,-23714.8575,-2674.1414,-16726.0885,-4376.678,62.0504,-23644.95,-2625.601,-16672.8883,-4409.5794,63.1187,-44.0239,-2.2475,-26.5899,-17.8332,2.6467,-1.216888948
2c3l,-10845.2812,-18333.2134,-3922.5693,67.9175,-10843.2354,-18192.7797,-4053.9788,68.6161,-17.0218,25.7578,-52.724,2.2674,-24695.8373,-2547.8202,-18333.2134,-3882.7213,67.9175,-24649.0266,-2510.7266,-18192.7797,-4014.1364,68.6161,-26.5966,-2.5698,25.7578,-52.052,2.2674,-0.974004491
2c80,-16026.878,-32286.3872,-4475.2825,98.2556,-15886.2914,-31612.4955,-4560.0229,99.0896,-121.9509,-429.444,-145.5262,3.6205,-40595.8003,-4045.9924,-32286.3872,-4361.6763,98.2556,-39957.6844,-3986.7813,-31612.4955,-4457.4972,99.0896,-573.0281,-6.6578,-429.444,-140.5468,3.6205,-1.004010743
2c92,-28945.4981,-48012.3211,-8078.7597,135.8446,-28561.4916,-47950.5658,-8133.123,137.0422,-417.8765,26.4393,-72.3953,3.4965,-62779.911,-6870.2978,-48012.3211,-8033.1367,135.8446,-62705.3353,-6809.5118,-47950.5658,-8082.2998,137.0422,-52.1064,-5.5095,26.4393,-76.5327,3.4965,-1.04217074
2c97,-28990.5767,-47680.1693,-8241.7376,140.3504,-28596.241,-47760.3847,-8269.9072,141.2093,-422.0097,126.5685,-49.0995,2.3831,-62514.5775,-6782.8493,-47680.1693,-8191.9093,140.3504,-62577.5693,-6742.612,-47760.3847,-8215.782,141.2093,78.0376,-2.5407,126.5685,-48.3733,2.3831,-1.088894845
2ca8,-15933.3685,-32737.0625,-4137.1724,97.9096,-15820.052,-32050.0534,-4257.9183,98.4109,-106.1466,-421.6645,-140.7037,2.7734,-40756.8623,-4047.1553,-32737.0625,-4070.554,97.9095,-40149.3068,-4004.7974,-32050.0534,-4192.867,98.4109,-558.9128,-3.6332,-421.6645,-136.3885,2.7734,-0.923409269
2cbj,-23234.3589,-29735.6069,-21246.7233,117.771,-23193.4953,-29542.8965,-21278.2199,117.8334,-53.6504,-132.7733,-44.3599,3.0701,-56601.1848,-5844.8274,-29735.6069,-21138.5214,117.771,-56404.5728,-5802.635,-29542.8965,-21176.8747,117.8334,-181.3801,-4.5508,-132.7733,-47.1261,3.0701,-1.267580705
2cbu,-17192.9892,-32940.6019,-3940.2869,80.729,-17209.6929,-32599.2694,-4140.9427,81.161,29.3901,-45.848,-84.3536,1.7793,-41463.8833,-4718.1213,-32940.6019,-3885.8891,80.729,-41284.5907,-4686.2813,-32599.2694,-4080.201,81.161,-133.6185,-2.3736,-45.848,-87.1762,1.7793,-1.04217074
2cbv,-17354.0465,-33056.6687,-4089.1651,82.4753,-17287.1666,-32733.5035,-4309.4385,82.8835,-54.5742,-11.2685,-81.3704,1.6447,-41760.1561,-4749.8602,-33056.6687,-4036.1025,82.4753,-41619.451,-4719.2666,-32733.5035,-4249.5643,82.8835,-96.4268,-1.0722,-11.2685,-85.7307,1.6447,-1.020663061
2cc7,-32678.0209,46902.5816,-115219.6589,153.1294,-32535.6871,46810.9678,-115219.0225,153.4315,-153.681,102.2979,-25.2003,2.2305,-74887.3635,-7444.5874,46902.5816,-114498.4871,153.1294,-74959.417,-7410.5102,46810.9678,-114513.306,153.4315,78.4636,-2.2214,102.2979,-23.8433,2.2305,-1.248414457
2ccb,-19386.2476,5182.2201,-45609.7359,122.8726,-19318.7489,5332.5794,-45657.5069,122.7294,-81.3895,-77.2148,-42.0752,2.9543,-44176.7754,-4021.707,5182.2201,-45460.161,122.8726,-44037.5984,-3985.28,5332.5794,-45507.6271,122.7294,-123.5135,-3.8565,-77.2148,-45.3965,2.9543,-1.204928419
2ccc,-32706.7248,46041.9954,-114524.2811,154.3043,-32592.4702,46042.769,-114519.1425,154.7278,-129.2071,0.7933,-24.4782,2.3967,-75089.644,-7463.2081,46041.9954,-113822.7356,154.3043,-75070.5445,-7427.0867,46042.769,-113840.9546,154.7278,-21.9865,-1.8628,0.7933,-23.3138,2.3967,-1.229389401
2ce9,-23478.214,-49620.4343,-5702.7747,131.5336,-23301.5126,-49013.4277,-5724.1124,131.9999,-180.5088,-379.0343,-215.8637,4.9555,-61532.4687,-6362.6229,-49620.4343,-5680.9452,131.5336,-60861.7487,-6274.2092,-49013.4277,-5706.1116,131.9999,-619.0805,-32.235,-379.0343,-212.7667,4.9555,-1.078048206
2ceq,-20312.0278,-35686.4836,-3953.3633,93.8904,-20314.3003,-35459.9969,-4109.6535,94.3459,-0.0713,3.719,-78.536,1.8211,-44739.352,-5220.8701,-35686.4836,-3925.8887,93.8904,-44641.945,-5190.3701,-35459.9969,-4085.924,94.3459,-78.1607,-1.8808,3.719,-81.8199,1.8211,-1.191078517
2cer,-20238.3951,-35484.3525,-4040.1241,93.9096,-20251.7906,-35276.5369,-4214.2512,94.7577,-7.3991,20.1559,-78.2625,2.7754,-44632.7718,-5235.1361,-35484.3525,-4007.1928,93.9096,-44554.8054,-5190.8582,-35276.5369,-4182.168,94.7577,-63.2208,-3.0898,20.1559,-83.0623,2.7754,-1.332825023
2ces,-17152.9918,-32733.6965,-4000.5867,81.2707,-17158.0871,-32467.9146,-4196.4503,81.7241,-2.473,-2.8036,-76.9786,1.8421,-41316.0191,-4718.1095,-32733.6965,-3945.4838,81.2707,-41208.1767,-4687.1295,-32467.9146,-4134.8566,81.7241,-83.5629,-1.8236,-2.8036,-80.7778,1.8421,-1.188600881
2cet,-16934.1245,-32316.837,-3787.1686,79.51,-16935.0381,-32090.3787,-3965.195,80.2324,-9.7844,11.2951,-73.7701,2.6226,-40657.1673,-4687.4245,-32316.837,-3732.4158,79.51,-40558.9168,-4641.4291,-32090.3787,-3907.3415,80.2324,-69.1711,-5.1863,11.2951,-77.9025,2.6226,-1.249163053
2cex,-11194.0715,-23709.7299,-3391.3634,65.0614,-11188.0332,-23507.4245,-3397.4002,66.2299,-51.8549,-133.416,-112.3472,2.5097,-29995.2678,-3008.3113,-23709.7299,-3342.2881,65.0614,-29752.2282,-2974.3574,-23507.4245,-3336.6761,66.2299,-250.9722,-3.6868,-133.416,-116.379,2.5097,-0.928537505
2cf8,-10027.7696,-15914.4054,-3467.3072,59.2962,-9925.66,-15965.5376,-3476.9113,59.7486,-119.4358,102.6988,-63.4106,3.6694,-18524.5395,755.4449,-15914.4054,-3424.8752,59.2961,-18525.3503,818.7324,-15965.5376,-3438.2937,59.7486,32.316,-10.8061,102.6988,-63.2462,3.6694,-1.255118437
2cf9,-10067.2454,-15922.8185,-3476.7185,59.9655,-9950.011,-15974.4727,-3485.3122,60.409,-131.2175,106.2884,-64.2512,3.7841,-18534.9188,757.235,-15922.8185,-3429.3008,59.9655,-18535.4609,821.8793,-15974.4727,-3443.2765,60.409,35.7554,-10.1936,106.2884,-64.1235,3.7841,-1.234010733
2cgf,-17274.3437,-29918.094,-6052.7711,95.026,-17192.2604,-30015.7546,-6072.009,95.8551,-102.1822,120.9772,-27.6417,2.6349,-39993.3366,-4170.2326,-29918.094,-6000.0361,95.026,-40066.7582,-4127.7226,-30015.7546,-6019.1361,95.8551,93.459,-1.241,120.9772,-28.9121,2.6349,-1.114715563
2cgr,-14596.6787,-29221.642,-5207.2802,96.927,-14499.115,-30011.6665,-4237.9918,97.7937,-286.4236,821.2371,-1193.619,3.3913,-34107.3772,208.5814,-29221.642,-5191.2436,96.927,-33905.3481,263.9276,-30011.6665,-4255.403,97.7937,-371.5493,-7.1892,821.2371,-1188.9885,3.3913,-1.191078517
2cht,-59865.4525,-98153.1057,-16912.6053,280.3434,-59777.4769,-98231.3615,-16581.661,280.8769,-96.6678,-41.2262,-222.5644,1.8764,-128187.8451,-13720.4977,-98153.1057,-16594.5851,280.3434,-127900.5762,-13688.3311,-98231.3615,-16261.7606,280.8769,-261.1433,-2.4658,-41.2262,-219.3277,1.8764,-1.025026716
2cle,-47122.2769,-89844.0773,-12715.9653,217.2684,-46939.184,-89820.6629,-12743.5227,218.163,-251.5571,-24.3267,-43.4693,2.5802,-115071.5123,-12887.9979,-89844.0773,-12556.7055,217.2684,-115048.5159,-12852.1091,-89820.6629,-12593.9068,218.163,-68.1689,-2.1267,-24.3267,-44.2958,2.5802,-0.760168562
2clh,-47706.787,-91384.5136,-11909.2363,209.8898,-47457.0583,-91282.0417,-11946.3349,210.7291,-320.2074,-85.8216,-53.5408,2.671,-116117.4219,-13227.3944,-91384.5136,-11715.4036,209.8898,-116011.1038,-13178.9999,-91282.0417,-11760.7913,210.7291,-139.4888,-3.1397,-85.8216,-53.1985,2.671,-0.840709784
2cli,-47384.0425,-91057.5865,-12195.4446,211.1969,-47095.9507,-90996.1803,-12237.6097,212.0236,-342.9814,-29.1876,-48.4479,2.6781,-116004.7355,-13129.3353,-91057.5865,-12029.0105,211.1969,-115945.4463,-13083.7596,-90996.1803,-12077.5299,212.0236,-71.9513,0.043,-29.1876,-45.4849,2.6781,-0.875169014
2csn,-25998.5804,-39937.479,-7548.9767,132.0253,-25884.0734,-39743.3948,-7512.647,132.8101,-145.6039,-182.0982,-82.5685,2.3711,-53080.443,-5784.548,-39937.479,-7490.4413,132.0253,-52805.1285,-5743.0247,-39743.3948,-7451.519,132.8101,-261.8304,-3.1445,-182.0982,-78.9588,2.3711,-0.890324814
