dataset group name,Dataset Name,Host,Guest,Ex _G_(kcal/mol),Ex _G_SEM,EX _H_(kcal/mol),EX _H_SEM,pb_guest_Etot,pb_guest_VDWAALS,pb_guest_EELEC,pb_guest_EPB,pb_guest_ECAVITY,pb_host_Etot,pb_host_VDWAALS,pb_host_EELEC,pb_host_EPB,pb_host_ECAVITY,pb_complex_Etot,pb_complex_VDWAALS,pb_complex_EELEC,pb_complex_EPB,pb_complex_ECAVITY,gb_Complex_Etot,gb_Complex_1-4EEL,gb_Complex_EELEC,gb_Complex_EGB,gb_Complex_ESURF,gb_guest_Etot,gb_guest_1-4EEL,gb_guest_EELEC,gb_guest_EGB,gb_guest_ESURF,gb_host_Etot,gb_host_1-4EEL,gb_host_EELEC,gb_host_EGB,gb_host_ESURF,gb_delta_H,pb_delta_H,EX _delta_H_(kcal/mol)
pdbbind,refined,1qaw,guest-ligand,-0.979892663,NA,NA,NA,-250.5,-3.24,-196.2,-53.21,2.0935,-69456.65,-6961.545,-52405,-10239,148.86,-69754.119,-7009.8518,-52695.65,-10197,148.35,-31459.93,31425,-52695.65,-10338,148.35,-23.14,226.01,-196.2,-55.07,2.0935,-31428.7,31199.1,-52405,-10371.7,148.9,-53.1568,-46.969,
pdbbind,refined,1qb1,guest-ligand,-1.147500652,NA,NA,NA,-66.51,-6.691,64.516,-128.8,4.4583,-15102.69,2887.5683,-15890.89,-2146,46.664,-15205.038,2827.5675,-15901.56,-2178,46.634,-6804.564,11222,-15901.56,-2172,46.634,-228.1,-168.1,64.516,-129,4.4583,-6594.17,11390.1,-15890.9,-2140.06,46.66,-35.6038,-35.838,
pdbbind,refined,1qb6,guest-ligand,-1.08102588,NA,NA,NA,6.4706,-2.826,24.71,-18.93,3.5216,-15100.22,2865.8419,-15939.4,-2073,46.666,-15103.187,2817.2782,-15930,-2037,46.307,-6696.202,11231,-15930,-2044,46.307,-105.2,-115.9,24.71,-17.58,3.5216,-6617.36,11347.1,-15939.4,-2071.71,46.67,-19.3797,-9.4376,
pdbbind,refined,1qb9,guest-ligand,-1.204122509,NA,NA,NA,-87.72,-4.689,3.0017,-90.33,4.2952,-15068.57,2960.5078,-16013.34,-2062,45.933,-15091.125,2901.4244,-15997.94,-2040,45.498,-6691.864,11332,-15997.94,-2072,45.498,-146.1,-65.61,3.0017,-87.74,4.2952,-6637.21,11398.1,-16013.3,-2067.87,45.93,37.0516,65.165,
pdbbind,refined,1qbn,guest-ligand,-1.059864997,NA,NA,NA,-237.1,-3.599,-96.19,-141,3.676,-15100.89,2892.2684,-15887.91,-2152,46.629,-15368.549,2840.1094,-15973.45,-2281,46.288,-6791.68,11410,-15973.45,-2275,46.288,-209.1,24.212,-96.19,-140.8,3.676,-6601.24,11386,-15887.9,-2146,46.63,-29.9,-30.559,
pdbbind,refined,1qbo,guest-ligand,-1.227841013,NA,NA,NA,-15.08,-4.69,128.85,-143.3,4.0652,-15083.9,2879.5088,-15923.07,-2087,46.565,-15139.028,2819.8964,-15746.18,-2259,46.052,-6755.398,11196,-15746.18,-2251,46.052,-164.3,-153.1,128.85,-144.1,4.0652,-6605.34,11349.3,-15923.1,-2078.13,46.56,-40.6804,-40.048,
pdbbind,refined,1qbq,guest-ligand,-1.269753309,NA,NA,NA,-134.4,-0.185,-96.85,-40.53,3.1406,-64616.62,-7401.69,-48834.06,-8518,136.75,-64759.5,-7444.7447,-48953.63,-8497,135.77,-29665.32,27738,-48953.63,-8586,135.77,-97.56,35.364,-96.85,-39.22,3.1406,-29605.4,27703,-48834.1,-8611.11,136.8,-5.2297,-8.48,
pdbbind,refined,1qbr,guest-ligand,-1.41481188,NA,NA,NA,-93.13,-15.19,-27.42,-55.97,5.4565,-17429.27,-1700.952,-13786.99,-1991,49.272,-17526.853,-1810.9953,-13878.35,-1885,47.593,-7174.58,8552.7,-13878.35,-1896,47.593,-215.6,-139.5,-27.42,-54.06,5.4565,-7055.49,8692.19,-13787,-2009.96,49.27,1.6567,-4.453,
pdbbind,refined,1qbs,guest-ligand,-1.348877344,NA,NA,NA,-152.3,-15.08,-93.11,-48.39,4.2671,-17188.55,-1665.817,-13510.63,-2063,50.578,-17333.027,-1757.4291,-13647.97,-1976,48.809,-7046.566,8547.6,-13647.97,-1995,48.809,-59.56,71.588,-93.11,-42.31,4.2671,-7066.81,8476.03,-13510.6,-2082.79,50.58,3.2719,7.823,
pdbbind,refined,1qbt,guest-ligand,-1.417643409,NA,NA,NA,-48.17,-16.14,26.898,-65.05,6.1189,-17516.12,-1721.338,-13872.3,-1971,48.492,-17590.753,-1838.3353,-13936.75,-1863,46.971,-7255,8509.2,-13936.75,-1874,46.971,-282.8,-252.1,26.898,-63.67,6.1189,-7051.91,8761.3,-13872.3,-1989.4,48.49,-21.1473,-26.463,
pdbbind,refined,1qbu,guest-ligand,-1.395780972,NA,NA,NA,-99.42,-13.95,-48.88,-41.07,4.4708,-17426.47,-1695.33,-13757.18,-2023,49.23,-17511.764,-1786.1902,-13849.81,-1923,47.481,-7068.875,8674.1,-13849.81,-1941,47.481,-124.7,-41.85,-48.88,-38.44,4.4708,-7036.67,8715.94,-13757.2,-2044.66,49.23,15.5848,14.126,
pdbbind,refined,1qbv,guest-ligand,-1.010727231,NA,NA,NA,-200.8,-8.582,-165.3,-30.42,3.5328,-19293.05,103.7279,-15882.39,-3572,57.95,-19512.808,44.6091,-16053.15,-3562,57.65,-9916.593,9689.8,-16053.15,-3611,57.65,-22.83,168.51,-165.3,-29.55,3.5328,-9919.94,9521.27,-15882.4,-3616.77,57.95,-24.3598,-18.958,
pdbbind,refined,1qf0,guest-ligand,-1.199264183,NA,NA,NA,-339.5,-10.03,-219,-114.6,4.0449,-28282.04,-3069.042,-21385.48,-3890,62.879,-28499.759,-3138.344,-21400.34,-4023,62.05,-11442.73,14068,-21400.34,-4172,62.05,-93.57,235.43,-219,-114.1,4.0449,-11494,13832.2,-21385.5,-4003.65,62.88,85.568,121.781,
pdbbind,refined,1qf1,guest-ligand,-1.194366197,NA,NA,NA,-336.6,-8.118,-232.7,-99.17,3.3921,-28260.83,-3074.364,-21407.76,-3842,62.862,-28470.398,-3134.1001,-21432.48,-3966,62.028,-11408.5,14090,-21432.48,-4128,62.028,-59.38,269.91,-232.7,-99.94,3.3921,-11493.5,13820,-21407.8,-3968.66,62.86,92.7619,127.032,
pdbbind,refined,1qf2,guest-ligand,-1.067001869,NA,NA,NA,-317.3,-8.737,-217.6,-94.4,3.4287,-28173.34,-3074.509,-20993.42,-4168,62.953,-28395.315,-3128.8674,-20974.1,-4355,62.259,-11416.1,14026,-20974.1,-4530,62.259,-58.07,251.69,-217.6,-95.64,3.4287,-11471.1,13773.8,-20993.4,-4314.47,62.95,67.4486,95.325,
pdbbind,refined,1qft,guest-ligand,-1.302802084,NA,NA,NA,-60.06,-0.961,-31.31,-29.37,1.5873,-15282.67,45.3866,-9733.968,-5638,43.659,-15331.206,12.3868,-9785.997,-5601,43.371,-7166.864,8348.8,-9785.997,-5773,43.371,-37.61,21.583,-31.31,-29.47,1.5873,-7276.52,8327.18,-9733.97,-5913.39,43.66,115.2272,11.524,
pdbbind,refined,1qhc,guest-ligand,-1.21451584,NA,NA,NA,246.4,-12.37,436.77,-182.7,4.6906,-8088.487,2219.7054,-8601.803,-1741,34.877,-7846.4381,2151.5267,-8374.947,-1657,34.368,-6112.427,3904.8,-8374.947,-1677,34.368,-1329,-1586,436.77,-184.1,4.6906,-4831.56,5490.92,-8601.8,-1755.55,34.88,-7.6757,-4.3511,
pdbbind,refined,1qi0,guest-ligand,-0.512649197,NA,NA,NA,-252.1,-5.707,-186,-62.99,2.6054,-28761.48,-3091.219,-15734.58,-9992,56.798,-29019.291,-3118.4537,-15981.77,-9976,56.779,-11296.98,14666,-15981.77,-10038,56.779,21.345,258.82,-186,-54.1,2.6054,-11326,14407,-15734.6,-10055.3,56.8,-13.8527,-5.711,
pdbbind,refined,1qji,guest-ligand,-0.947387223,NA,NA,NA,-660.7,-18.41,-536.4,-111.6,5.7395,-16460.27,-305.2255,-12845.7,-3356,46.577,-17083.082,-393.3644,-13695.43,-3040,45.853,-7529.385,9158.7,-13695.43,-3039,45.853,-140.6,503.07,-536.4,-113,5.7395,-7493.97,8655.65,-12845.7,-3350.49,46.58,35.4561,37.888,
pdbbind,refined,1qk3,guest-ligand,-0.983398029,NA,NA,NA,4.4318,-4.959,77.71,-71.01,2.6935,-82813.38,-8711.301,-63448.73,-10840,186.52,-82830.689,-8758.1895,-63438.34,-10820,185.52,-35249.11,38994,-63438.34,-10991,185.52,-379.3,-388.7,77.71,-71.01,2.6935,-34892.1,39382.9,-63448.7,-11012.7,186.5,-19.6395,-21.7408,
pdbbind,refined,1qk4,guest-ligand,-0.862477589,NA,NA,NA,-100.5,-4.828,-24.84,-73.4,2.561,-82244.38,-8754.578,-63025.3,-10630,165.77,-82358.34,-8799.7697,-63130.85,-10593,165.08,-34574.5,39267,-63130.85,-10876,165.08,-265.6,-169.9,-24.84,-73.51,2.561,-34328.9,39436.8,-63025.3,-10906.2,165.8,-20.3637,-13.46,
pdbbind,refined,1qka,guest-ligand,-1.067001869,NA,NA,NA,-514.6,-10.97,-100.3,-407.5,4.2061,-48334.39,-4563.436,-38966.59,-4902,97.995,-48928.26,-4673.5497,-39803.99,-4547,96.553,-20259.93,24082,-39803.99,-4635,96.553,-232.6,279.19,-100.3,-415.6,4.2061,-20068.7,23802.9,-38966.6,-5003.09,97.99,-57.7737,-79.27,
pdbbind,refined,1qkb,guest-ligand,-1.196820188,NA,NA,NA,-564.8,-9.974,-267.4,-291.1,3.6568,-48313.46,-4547.553,-38995.34,-4868,97.762,-48951.896,-4644.5767,-39810.03,-4594,96.428,-20153.02,24249,-39810.03,-4689,96.428,-136.9,426.18,-267.4,-299.4,3.6568,-20041.3,23823.1,-38995.3,-4966.81,97.76,-61.8697,-73.636,
pdbbind,refined,1qkt,guest-ligand,-1.320995505,NA,NA,NA,-21.93,-2.686,-3.914,-17.78,2.4564,-44802,-4809.927,-34361.92,-5749,118.62,-44857.007,-4858.1158,-34391.67,-5725,117.66,-18965.92,21074,-34391.67,-5766,117.66,-40.87,-24.05,-3.914,-15.36,2.4564,-18932.8,21097.9,-34361.9,-5787.38,118.6,-37.7528,-33.077,
pdbbind,refined,1ql7,guest-ligand,-0.965662747,NA,NA,NA,-120.4,-3.28,-85.83,-35.12,3.8787,-14693.51,3152.4114,-15866.17,-2025,45.422,-14836.369,3090.1337,-15968.33,-2003,45.101,-6652.535,11275,-15968.33,-2005,45.101,-144.4,-27.06,-85.83,-35.37,3.8787,-6543,11302.3,-15866.2,-2024.53,45.42,-24.1327,-22.459,
pdbbind,refined,1ql9,guest-ligand,-1.006257937,NA,NA,NA,-120.5,-4.436,-84.51,-35.42,3.8677,-14865.07,2898.0466,-14886.18,-2924,47.117,-15009.053,2829.9748,-14989.41,-2896,46.593,-7654.06,10205,-14989.41,-2916,46.593,-144.6,-28.08,-84.51,-35.92,3.8677,-7544.93,10232.8,-14886.2,-2938.64,47.12,-28.1658,-23.483,
pdbbind,refined,1qxk,guest-ligand,-0.971632946,NA,NA,NA,-130.3,-6.842,7.6729,-135.4,4.2641,-26491.19,-2747.724,-19705.32,-4104,66.155,-26643.558,-2813.3129,-19919.21,-3976,65.308,-11982.68,11903,-19919.21,-4032,65.308,-199.1,-75.31,7.6729,-135.7,4.2641,-11830,11978.7,-19705.3,-4169.46,66.15,-12.3269,-22.068,
pdbbind,refined,1qxl,guest-ligand,-1.2446574,NA,NA,NA,-82.16,-8.933,11.786,-88.94,3.931,-32618.48,-3469.883,-24621.73,-4597,70.336,-32659.794,-3541.4959,-25033.88,-4153,68.405,-13664.09,15541,-25033.88,-4239,68.405,-127.4,-55.25,11.786,-87.83,3.931,-13633.2,15595.8,-24621.7,-4677.64,70.34,33.8301,40.846,
pdbbind,refined,1qy1,guest-ligand,-1.124924626,NA,NA,NA,-25.94,-1.862,-16.83,-9.245,1.9999,-14518.63,-655.8863,-10528.35,-3377,42.344,-14564.282,-688.2094,-10551.12,-3367,41.673,-7105.385,6807.7,-10551.12,-3404,41.673,50.283,74.553,-16.83,-9.437,1.9999,-7162.94,6733.12,-10528.4,-3410.05,42.34,-23.1891,-19.712,
pdbbind,refined,1qy2,guest-ligand,-1.048475526,NA,NA,NA,-36.31,-0.816,-28.17,-9.204,1.884,-14530.14,-618.1318,-10343.36,-3611,42.496,-14585.452,-646.1985,-10379.25,-3602,41.904,-7151.272,6823.1,-10379.25,-3637,41.904,55.991,91.761,-28.17,-9.482,1.884,-7213.84,6731.32,-10343.4,-3644.3,42.5,-20.6737,-19.002,
pdbbind,refined,1qyg,guest-ligand,-1.154549191,NA,NA,NA,156.97,-5.059,177.72,-18.26,2.5704,-33179.22,-507.585,-28958.95,-3809,96.621,-33037.744,-558.6945,-28807.04,-3768,95.818,-14323.09,18120,-28807.04,-3731,95.818,-63.28,-224.7,177.72,-18.83,2.5704,-14288.3,18344.4,-28958.9,-3770.32,96.62,-17.5605,-15.494,
pdbbind,refined,1r0p,guest-ligand,-1.247664925,NA,NA,NA,-75.14,-8.48,-41.13,-28.87,3.3525,-26788.14,-2904.649,-20704.49,-3253,74.263,-26907.272,-2978.3281,-20766.46,-3235,72.998,-10823.35,13128,-20766.46,-3258,72.998,-39.66,25.873,-41.13,-27.76,3.3525,-10801.4,13101.9,-20704.5,-3273.15,74.26,-47.4891,-43.992,
pdbbind,refined,1r1h,guest-ligand,-1.312977568,NA,NA,NA,-634.9,-8.577,-523.7,-106.1,3.5129,-60643.14,-2226.562,-50467.47,-8090,141.13,-61211.487,-2298.0049,-51076.29,-7977,140.01,-29070.7,29930,-51076.29,-8065,140.01,-115.7,516.96,-523.7,-112.5,3.5129,-29090.3,29413.4,-50467.5,-8177.41,141.1,72.4341,66.553,
pdbbind,refined,1r1j,guest-ligand,-1.29384155,NA,NA,NA,-337.9,-7.879,-228.9,-104.3,3.2312,-60644.86,-2244.462,-50613.39,-7928,140.69,-60889.373,-2298.6669,-50760.84,-7970,139.83,-28943.82,29725,-50760.84,-8048,139.83,-59.59,270.31,-228.9,-104.2,3.2312,-29018.5,29454.4,-50613.4,-8000.21,140.7,87.9441,93.387,
pdbbind,refined,1r4w,guest-ligand,-0.839230129,NA,NA,NA,-574.3,-3.933,-438.1,-135,2.7408,-40568.94,-4350.931,-31640.35,-4672,94.764,-41192.184,-4398.3698,-32390.23,-4497,93.759,-15805.89,21049,-32390.23,-4558,93.759,-122.1,451.58,-438.1,-138.3,2.7408,-15686.7,20597.2,-31640.3,-4738.28,94.76,-40.5958,-48.944,
pdbbind,refined,1r5y,guest-ligand,-1.119377591,NA,NA,NA,63.766,-1.352,126.68,-63.4,1.8289,-31105.82,-3582.279,-23923.48,-3673,72.992,-31092.359,-3613.6905,-23938.41,-3613,72.5,-15029.95,12473,-23938.41,-3637,72.5,-151.1,-215.7,126.68,-63.97,1.8289,-14865.9,12689,-23923.5,-3704.42,72.99,-43.0095,-50.305,
pdbbind,refined,1r6n,guest-ligand,-1.200888,NA,NA,NA,-230.5,-9.601,-144.3,-80.73,4.15,-18950.64,-1802.088,-14140.24,-3067,58.918,-19209.096,-1856.8086,-14233.37,-3178,59.275,-7148.668,10218,-14233.37,-3193,59.275,-127.6,94.992,-144.3,-82.37,4.15,-7035.96,10123.1,-14140.2,-3077.76,58.92,-30.2276,-27.956,
pdbbind,refined,1r9l,guest-ligand,-1.011839372,NA,NA,NA,-69.41,-1.072,-30.66,-39.16,1.4888,-28517.69,-2132.575,-23229.95,-3224,68.999,-28614.86,-2164.9843,-23312.03,-3207,68.695,-10386.18,16108,-23312.03,-3251,68.695,13.46,83.751,-30.66,-41.12,1.4888,-10403.6,16024.1,-23230,-3266.76,69,-27.3773,-27.76,
pdbbind,refined,1rbp,guest-ligand,-1.143052893,NA,NA,NA,-0.956,-0.015,7.4645,-11.59,3.1832,-13797.24,815.9507,-12377.84,-2284,48.767,-13827.081,764.8062,-12375.51,-2264,47.712,-7862.664,6741.1,-12375.51,-2276,47.712,-25.57,-27.06,7.4645,-9.155,3.1832,-7855.65,6768.21,-12377.8,-2294.79,48.77,-32.5735,-28.885,
pdbbind,refined,1rd4,guest-ligand,-1.227841013,NA,NA,NA,-37.18,-2.924,-13.14,-25.13,4.0092,-18052.29,-1717.216,-13840.69,-2544,49.868,-18118.194,-1775.4465,-13851.05,-2541,48.989,-6841.198,9548.2,-13851.05,-2587,48.989,-115.1,-81.04,-13.14,-24.94,4.0092,-6750.89,9629.24,-13840.7,-2589.31,49.87,-30.5145,-28.724,
pdbbind,refined,1rjk,guest-ligand,-1.381551056,NA,NA,NA,-11.53,-2.334,11.414,-24.43,3.8181,-21923.92,-2357.446,-16759.88,-2866,59.015,-21995.193,-2434.9656,-16784.54,-2833,57.623,-9456.052,10137,-16784.54,-2866,57.623,-54.38,-50.45,11.414,-19.16,3.8181,-9408.73,10187,-16759.9,-2894.88,59.01,-68.1276,-59.743,
pdbbind,refined,1rmz,guest-ligand,-1.247664925,NA,NA,NA,-204,-4.172,-172.2,-30.35,2.7127,-13944.79,-1453.713,-10187.67,-2345,41.743,-14102.218,-1495.1631,-10364.9,-2283,41.035,-5311.996,7364.8,-10364.9,-2353,41.035,-63.48,135.74,-172.2,-29.76,2.7127,-5321.69,7229.05,-10187.7,-2404.82,41.74,35.8959,46.572,
pdbbind,refined,1rnm,guest-ligand,-0.673006537,NA,NA,NA,-1.045,-3.446,65.523,-65.54,2.4212,-8060.997,2185.2485,-8584.982,-1696,34.701,-8062.5217,2153.9009,-8556.556,-1694,34.389,-5222.669,5008.6,-8556.556,-1709,34.389,-431.3,-434.4,65.523,-64.93,2.4212,-4820.54,5442.97,-8584.98,-1713.23,34.7,1.2694,-0.4797,
pdbbind,refined,1rnt,guest-ligand,-0.988040218,NA,NA,NA,-33.98,-5.625,32.205,-63.18,2.6178,-7953.228,760.0045,-6661.257,-2080,27.826,-8009.21,725.3551,-6728.294,-2034,27.482,-3959.354,4772.2,-6728.294,-2031,27.482,-386.3,-357.1,32.205,-63.99,2.6178,-3579.65,5129.26,-6661.26,-2075.49,27.83,-22.4284,-22.002,
pdbbind,refined,1ro6,guest-ligand,-1.119377591,NA,NA,NA,-26.22,-1,-10.63,-17.37,2.7778,-31920.29,-3453.378,-20944.48,-7602,79.25,-31941.178,-3499.1844,-20948.26,-7572,78.225,-13730.89,14804,-20948.26,-7665,78.225,-55.56,-30.2,-10.63,-17.5,2.7778,-13713.1,14834.6,-20944.5,-7682.42,79.25,-7.0364,5.332,
pdbbind,refined,1ro7,guest-ligand,-0.694128718,NA,NA,NA,-256.2,-10.3,-133.8,-116.1,3.976,-94573.37,-9892.118,-76071.71,-8814,204.2,-94865.756,-9976.1229,-76417.99,-8674,202.7,-35219.95,49783,-76417.99,-8787,202.7,-374.3,-133.8,-133.8,-110.7,3.976,-34873.7,49916.6,-76071.7,-8922.82,204.2,-45.6549,-36.186,
pdbbind,refined,1rp7,guest-ligand,-1.285449805,NA,NA,NA,495.94,-4.211,613.06,-116.2,3.2978,-146463.3,-16857.29,-110944.9,-18898,236.61,-145909.47,-16920.97,-110866.5,-18358,235.52,-63237.7,66183,-110866.5,-18790,235.52,-831.3,-1332,613.06,-116,3.2978,-62516.6,67514.6,-110945,-19323,236.6,50.731,57.89,
pdbbind,refined,1rpf,guest-ligand,-0.830274739,NA,NA,NA,0.1412,-2.854,60.416,-59.86,2.4394,-8087.406,2224.2187,-8497.912,-1849,35.586,-8091.9149,2198.3006,-8468.348,-1857,35.116,-5240.716,5054.8,-8468.348,-1862,35.116,-423.5,-427.2,60.416,-59.18,2.4394,-4837.96,5481.96,-8497.91,-1857.59,35.59,-2.3201,-4.6501,
pdbbind,refined,1rpj,guest-ligand,-1.121232306,NA,NA,NA,-133.9,-1.165,-86.55,-47.83,1.681,-27442.66,-2687.88,-21990.13,-2825,60.435,-27628.41,-2703.5933,-22207.64,-2777,60.22,-9950.165,15023,-22207.64,-2826,60.22,-0.581,126.62,-86.55,-42.34,1.681,-9908.96,14896.3,-21990.1,-2875.61,60.43,-55.1723,-51.85,
pdbbind,refined,1rql,guest-ligand,-0.606960547,NA,NA,NA,-90.31,0.1617,-10.64,-81.1,1.2626,-47140.7,-5053.757,-31114.57,-11085,112.54,-47080.496,-5068.3003,-30747.01,-11377,112.31,-20538.35,21653,-30747.01,-11557,112.31,-178.6,-88.65,-10.64,-80.62,1.2626,-20464.1,21741.6,-31114.6,-11203.7,112.5,89.645,150.514,
pdbbind,refined,1rr6,guest-ligand,-1.396366623,NA,NA,NA,-170.6,-3.995,-76.94,-91.97,2.2635,-73788.46,-8293.437,-57456.03,-8190,150.72,-73977.843,-8343.9514,-57635.91,-8148,150.01,-32951.93,32745,-57635.91,-8211,150.01,-135.5,30.192,-76.94,-91.02,2.2635,-32833.8,32714.4,-57456,-8242.89,150.7,-29.1494,-18.783,
pdbbind,refined,1rtf,guest-ligand,-0.667114509,NA,NA,NA,1.2931,-0.315,56.557,-56.52,1.5709,-16638.44,1804.3365,-15770.85,-2726,53.639,-16661.379,1778.6023,-15885.9,-2607,53.239,-8512.863,9950.9,-15885.9,-2631,53.239,-71.25,-72.46,56.557,-56.91,1.5709,-8440.02,10023.4,-15770.9,-2746.19,53.64,-27.0122,-24.2321,
pdbbind,refined,1s19,guest-ligand,-1.351406326,NA,NA,NA,-36.86,-4.045,-13.07,-23.48,3.7344,-22732.92,-2458.346,-17151.49,-3185,61.741,-22813.227,-2532.8356,-17190.75,-3150,60.281,-9945.352,10369,-17190.75,-3183,60.281,-47.22,-19.88,-13.07,-18,3.7344,-9917.23,10388.4,-17151.5,-3215.91,61.74,-51.3466,-43.447,
pdbbind,refined,1s38,guest-ligand,-0.983398029,NA,NA,NA,74.921,-1.476,135.15,-60.61,1.8599,-31328.73,-3634.446,-23811.34,-3957,73.869,-31295.83,-3666.3109,-23784.45,-3918,73.389,-15222.54,12425,-23784.45,-3937,73.389,-140.6,-216.2,135.15,-61.33,1.8599,-15080.4,12641.6,-23811.3,-3984.49,73.87,-31.9289,-42.021,
pdbbind,refined,1s39,guest-ligand,-1.224732197,NA,NA,NA,130.59,-1.075,150.06,-20.12,1.7204,-31535.01,-3643.039,-23978.59,-3988,74.936,-31413.384,-3673.111,-23865.16,-3950,74.498,-15298.46,12474,-23865.16,-3982,74.498,-233.4,-364.2,150.06,-21.03,1.7204,-15084,12838.5,-23978.6,-4018.82,74.94,-10.057,-8.964,
pdbbind,refined,1s5z,guest-ligand,-0.699762562,NA,NA,NA,142.25,-4.016,208.96,-65.51,2.8035,-80535.99,-8820.433,-64108.84,-7776,169.41,-80376.578,-8865.4171,-63940.65,-7739,168.29,-33566.4,38030,-63940.65,-7824,168.29,-531.4,-678.2,208.96,-64.88,2.8035,-33084.4,38708.4,-64108.8,-7853.35,169.4,8.4319,17.162,
pdbbind,refined,1s63,guest-ligand,-1.321658855,NA,NA,NA,-89.14,-16.78,100.4,-175.8,3.0062,-66067.91,-7669.471,-49884.11,-8654,140.11,-66166.197,-7719.576,-50215.25,-8371,139.57,-29857.82,28688,-50215.25,-8470,139.57,30.299,104.85,100.4,-178,3.0062,-29898,28582.7,-49884.1,-8736.73,140.1,-23.444,-9.147,
pdbbind,refined,1s89,guest-ligand,-0.993792899,NA,NA,NA,-226.8,-0.312,-124.5,-103.5,1.4278,-80578.3,-9336.16,-64167.71,-7232,157.22,-80756.3,-9353.9104,-64257.98,-7301,156.96,-35270.16,36224,-64257.98,-7394,156.96,-255.6,-25.26,-124.5,-107.3,1.4278,-35081.3,36249.7,-64167.7,-7320.5,157.2,49.3016,48.8,
pdbbind,refined,1sb1,guest-ligand,-1.158042651,NA,NA,NA,-210.3,-11.73,-131.7,-71.23,4.398,-18514.24,815.8962,-15853.43,-3535,57.971,-18755.79,745.1451,-16037.54,-3521,57.855,-9996.995,9545.2,-16037.54,-3563,57.855,-142.1,56.258,-131.7,-71.05,4.398,-9883.19,9488.98,-15853.4,-3576.71,57.97,-30.7261,-31.25,
pdbbind,refined,1sbg,guest-ligand,-1.227841013,NA,NA,NA,-141.8,-14.83,-95.62,-35.68,4.3617,-17498.19,-1708.753,-13893.77,-1946,50.272,-17608.968,-1792.3422,-14019.34,-1846,48.403,-7284.571,8549.3,-14019.34,-1863,48.403,-122.8,2.5578,-95.62,-34.1,4.3617,-7264.62,8546.76,-13893.8,-1967.88,50.27,34.0898,31.022,
pdbbind,refined,1sbr,guest-ligand,-0.965662747,NA,NA,NA,4.0234,-4.322,30.987,-25.14,2.4953,-31348.44,-3119.341,-22200.67,-6102,73.789,-31370.4,-3161.9814,-22191.43,-6090,73.02,-13204.93,15018,-22191.43,-6104,73.02,-130.5,-140.1,30.987,-23.91,2.4953,-13081.2,15158,-22200.7,-6112.26,73.79,-31.5484,-25.9834,
pdbbind,refined,1sdt,guest-ligand,-1.336070028,NA,NA,NA,-164.6,-17.51,44.674,-196.7,4.8968,-17671.7,-1747.01,-13734.45,-2241,50.753,-17834.595,-1863.229,-13656.47,-2364,48.683,-6901.203,9096.2,-13656.47,-2390,48.683,-57.68,92.387,44.674,-199.6,4.8968,-6952.35,9003.78,-13734.4,-2272.43,50.75,10.118,1.705,
pdbbind,refined,1sdu,guest-ligand,-1.385736424,NA,NA,NA,-166.5,-17.41,44.287,-198.3,4.8887,-17678.92,-1753.9,-13654.89,-2321,50.717,-17843.788,-1866.4741,-13594.72,-2431,48.606,-6818.47,9174.8,-13594.72,-2447,48.606,-58.64,92.712,44.287,-200.5,4.8887,-6866.48,9082.13,-13654.9,-2344.43,50.72,11.4859,1.632,
pdbbind,refined,1sdv,guest-ligand,-1.300746114,NA,NA,NA,-164.7,-17.26,46.032,-198.4,4.9302,-17693.36,-1735.118,-13794.72,-2215,51.239,-17857,-1847.8806,-13712.58,-2346,49.019,-6864.601,9168,-13712.58,-2369,49.019,-57.53,92.269,46.032,-200.8,4.9302,-6913.42,9075.77,-13794.7,-2245.71,51.24,10.8464,1.06,
pdbbind,refined,1sgu,guest-ligand,-1.008496745,NA,NA,NA,-153.9,-16.8,52.149,-194.2,4.8977,-17126.86,-1715.244,-13265.46,-2198,51.672,-17262.431,-1818.4425,-13336.63,-2157,49.666,-7259.005,8198.1,-13336.63,-2170,49.666,-57.43,82.34,52.149,-196.8,4.8977,-7316.97,8115.77,-13265.5,-2218.95,51.67,28.9965,18.329,
pdbbind,refined,1sh9,guest-ligand,-1.078048206,NA,NA,NA,-232.2,-20.29,-173.1,-44.08,5.3046,-17056.36,-1672.722,-13321.92,-2114,51.843,-17248.144,-1768.6191,-13538.46,-1991,50.02,-7347.293,8153.8,-13538.46,-2013,50.02,-155.7,54.849,-173.1,-42.74,5.3046,-7303.81,8098.96,-13321.9,-2132.7,51.84,36.6099,40.416,
pdbbind,refined,1siv,guest-ligand,-1.253635124,NA,NA,NA,-540,-15.6,-424.1,-105.1,4.7294,-17480.46,-1674.907,-13706.01,-2150,50.33,-18018.906,-1771.6567,-14263.12,-2033,48.522,-7142.448,9136.4,-14263.12,-2064,48.522,-81.05,444.43,-424.1,-106.1,4.7294,-7140.14,8691.99,-13706,-2176.45,50.33,-2.4077,1.554,
pdbbind,refined,1sl3,guest-ligand,-1.483396721,NA,NA,NA,-237.4,-8.756,-192.2,-40.11,3.7071,-19104.41,99.1642,-15909.9,-3353,58.983,-19381.529,28.7347,-16126.9,-3342,58.483,-9769.474,9689.1,-16126.9,-3390,58.483,12.367,240.7,-192.2,-39.85,3.7071,-9797.33,9448.41,-15909.9,-3394.82,58.98,-46.1845,-39.719,
